0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.17,16.78,38.71,65.38,82.11,67.36,49.42,53.53,27.27,8.51,0.89,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.57,34.05,44.20,41.25,37.45,42.83,44.85,36.37,27.98,9.14,0.69,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,5.34,25.03,49.22,59.46,69.94,64.18,56.54,62.09,44.23,22.37,3.60,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,37.13,60.52,72.13,86.01,68.82,56.10,67.81,34.75,20.08,3.39,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,3.67,34.24,59.18,66.36,75.77,72.29,70.84,60.12,37.29,12.83,1.33,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,6.39,27.50,61.48,75.31,99.66,76.41,68.05,57.46,40.34,20.19,3.30,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.73,29.42,51.34,73.31,76.61,57.58,50.93,48.68,35.94,20.72,4.41,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,12.32,50.07,81.48,102.87,117.36,118.98,106.92,86.75,49.93,22.41,3.51,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,12.03,43.34,69.63,83.03,90.81,93.25,87.37,69.16,38.39,13.35,0.96,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13.44,52.85,81.65,97.11,105.50,103.66,89.33,66.43,42.20,15.45,2.36,0.01,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,15.61,56.05,85.88,102.54,104.69,99.76,90.79,72.74,47.11,22.60,3.78,0.01,0.00,0.00,0.00,0.00
